customer id,state,custome lifetime value,response,coverage,education,employment,gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,diff_days,new_feature,feature2
188,1,2978.84601,0,1,0,1,0,64586,2,2,76,3,17,0,1,1,3,2,1,206.837111,0,1,3154.7538793333,0.00117673,1313.16
189,3,6410.967544,0,1,1,1,1,61709,2,1,82,5,41,2,7,1,5,2,1,275.395894,0,1,3128.7538793333,0.00132882,499.515
190,1,4479.023088,0,0,4,1,1,94656,2,1,111,12,79,1,1,2,7,3,3,459.738128,3,1,3138.7538793333,0.00117267,9641.26
191,1,2383.731879,0,0,3,4,0,0,1,2,69,5,40,0,1,2,8,3,1,496.8,5,2,3131.7538793333,6.90E+09,2.61E+03
192,1,2764.493659,0,0,0,1,1,61085,1,1,70,27,34,1,1,1,5,1,1,336,5,1,3147.7538793333,0.00114594,3934
193,3,7920.105377,0,0,0,1,0,89284,1,1,67,7,31,3,2,1,4,3,0,321.6,5,2,3140.7538793333,0.000750414,1112.2
194,0,6889.097981,0,0,3,4,0,0,1,0,63,6,12,0,2,1,4,0,1,302.4,0,2,3158.7538793333,6.30E+09,4.16E+02
195,4,3274.194616,0,1,0,1,0,31686,1,1,81,11,33,0,1,1,5,0,0,430.994107,0,2,3156.7538793333,0.00255633,3133.01
196,3,9951.707743,0,2,3,1,1,56855,1,2,255,12,1,0,1,0,2,3,3,1836,2,1,3119.7538793333,0.00448509,1479
197,3,2521.555686,0,0,0,1,1,53703,0,2,67,3,45,2,1,2,8,0,1,67.632476,0,1,3120.7538793333,0.0012476,3148.37
198,4,23706.11337,0,1,3,4,0,0,1,2,96,12,35,1,2,1,3,2,1,844.481918,5,1,3126.7538793333,9.60E+09,1.83E+03
199,1,6047.02516,1,1,1,1,1,20396,1,1,76,15,60,1,4,1,3,0,1,364.8,0,1,3117.7538793333,0.00372622,1333.8
200,1,11140.30248,0,2,4,0,0,27679,1,2,150,30,28,0,3,1,3,0,2,722.486994,3,1,3146.7538793333,0.00541927,2659.17
201,2,4334.064096,1,1,0,3,0,23904,1,2,123,1,67,3,1,1,5,0,0,590.4,3,1,3109.7538793333,0.00514558,7773.6
202,0,2799.74791,0,0,3,1,0,65351,1,1,69,4,54,0,1,0,0,1,2,481.027516,0,1,3132.7538793333,0.00105584,3520.97
203,1,7923.136624,0,0,1,4,1,0,1,2,113,20,1,0,7,1,4,0,0,1124.427734,3,1,3149.7538793333,1.13E+10,1.78E+02
204,1,3688.110888,0,0,3,4,1,0,1,2,63,0,54,3,7,1,4,0,2,669.682001,0,1,3133.7538793333,6.30E+09,3.90E+02
205,1,12067.45599,0,0,1,4,1,0,1,2,116,14,35,0,2,1,4,0,0,1284.093173,3,1,3165.7538793333,1.16E+10,2.20E+03
206,1,2924.976721,0,0,1,1,0,64459,2,1,72,16,64,0,1,1,3,1,1,240.259479,0,1,3158.7538793333,0.00111699,5519.74
207,1,15014.0927,0,2,1,1,1,32961,1,1,190,13,53,0,3,0,1,0,1,912,3,2,3148.7538793333,0.00576439,3876
208,3,9277.233839,0,0,3,1,0,71416,1,0,116,10,0,0,3,0,2,1,0,556.8,3,1,3156.7538793333,0.00162429,201.067
209,4,6274.123875,0,1,0,1,0,68964,0,1,78,15,6,0,3,1,5,2,3,115.086827,0,1,3136.7538793333,0.00113102,507.638
210,1,3886.647414,0,1,3,1,1,78108,1,2,98,12,34,0,1,1,5,1,0,470.4,5,2,3156.7538793333,0.00125467,4037.6
211,1,4386.277558,1,0,1,3,1,10621,1,2,67,28,22,0,5,2,8,0,0,321.6,0,1,3125.7538793333,0.00630826,605.68
212,4,11365.26766,0,1,1,1,1,84910,2,1,95,4,69,0,2,0,2,1,3,383.167471,5,2,3145.7538793333,0.00111883,3275.92
213,1,5610.96434,0,0,3,1,0,77493,2,2,70,2,35,0,3,2,8,0,0,307.963291,0,1,3112.7538793333,0.000903307,760.679
214,0,2912.892035,0,0,1,1,1,81097,1,0,74,7,67,0,1,1,3,3,0,355.2,0,2,3108.7538793333,0.000912488,5120.8
215,3,6915.729915,0,1,1,1,0,96610,1,1,85,6,23,0,3,0,0,3,2,520.364752,0,0,3142.7538793333,0.000879826,648.212
216,3,6262.663307,0,2,1,1,1,30110,2,1,159,20,71,0,1,0,2,3,0,466.436375,4,2,3110.7538793333,0.00528064,14002.6
217,3,6503.397049,1,1,3,0,0,22081,1,1,84,1,9,0,6,2,8,0,0,451.670309,5,2,3117.7538793333,0.00380418,64.7216
218,4,8007.399376,1,0,3,4,0,0,1,0,112,12,93,0,3,1,5,0,3,537.6,4,1,3165.7538793333,1.12E+10,3.74E+03
219,1,2929.916512,0,0,1,1,1,98473,1,1,72,19,69,0,1,1,3,1,1,345.6,0,1,3165.7538793333,0.000731165,5990.4
220,3,5969.55297,0,0,0,1,0,97431,1,1,74,1,72,0,3,1,4,2,1,355.2,0,1,3141.7538793333,0.000759512,1682.27
221,1,5473.15987,0,0,0,1,1,93870,1,0,69,1,96,0,8,1,4,0,2,331.2,0,1,3134.7538793333,0.000735059,795.225
222,2,5645.396665,0,0,3,1,1,50366,1,0,72,9,5,0,9,1,3,0,2,428.734656,0,2,3109.7538793333,0.00142954,64.3628
223,4,6369.262355,1,1,3,1,1,34498,1,2,83,30,72,0,7,1,5,1,1,398.4,5,2,3147.7538793333,0.00240594,1152.51
224,3,11833.76732,0,0,1,0,0,16552,1,1,103,23,53,0,2,1,5,1,2,494.4,3,2,3150.7538793333,0.00622281,3666.8
225,3,6121.107929,0,1,1,1,0,26787,1,1,77,7,50,0,5,1,5,2,1,369.6,0,1,3150.7538793333,0.00287453,803.88
226,2,5159.369746,0,0,1,4,1,0,1,2,74,2,42,0,9,1,3,0,1,831.752839,5,1,3112.7538793333,7.40E+09,2.69E+02
227,2,2514.59196,1,0,3,1,0,43860,0,2,65,15,58,0,1,0,2,1,0,156.124914,0,1,3122.7538793333,0.00148199,4588.88
228,0,8668.611261,0,0,3,1,1,21474,2,1,114,13,72,2,9,0,2,0,0,373.428187,3,2,3116.7538793333,0.00530875,1035.17
229,1,4960.965384,0,0,0,0,1,18174,1,1,66,8,16,0,9,0,0,0,0,395.934815,0,2,3117.7538793333,0.00363156,132.007
230,0,5504.139033,1,0,0,4,0,0,1,1,73,18,45,0,5,0,0,0,2,350.4,0,1,3128.7538793333,7.30E+09,8.50E+02
231,0,7507.455372,1,0,1,1,1,60920,2,2,64,10,61,0,2,1,5,1,0,231.201886,5,1,3130.7538793333,0.00105056,2156.4
232,0,32269.85139,0,1,3,1,1,41520,2,1,90,18,70,0,2,1,4,0,0,289.904105,0,1,3109.7538793333,0.00216763,3815.05
233,3,5657.031588,0,2,0,4,0,0,1,1,152,12,89,0,1,1,5,0,3,729.6,3,2,3135.7538793333,1.52E+10,1.46E+04
234,0,5061.757902,0,0,3,4,1,0,1,1,68,19,16,0,8,1,5,2,2,326.4,5,1,3113.7538793333,6.80E+09,2.57E+02
235,1,5912.783829,0,0,0,1,1,72208,1,1,73,3,84,0,8,1,5,0,1,350.4,5,2,3156.7538793333,0.00101097,750.075
236,1,15182.27975,0,0,0,1,0,53863,0,1,63,12,30,0,2,1,4,0,3,105.765111,0,0,3126.7538793333,0.00116963,1270.12
237,4,10747.03094,0,1,1,1,1,66446,2,0,136,8,77,0,3,0,0,1,1,639.464548,3,0,3111.7538793333,0.00204677,3640.18
238,4,2050.623512,0,0,1,4,1,0,1,2,61,18,26,0,1,1,5,1,0,292.8,0,2,3120.7538793333,6.10E+09,2.39E+03
239,4,2465.444865,0,0,0,1,0,64997,1,2,63,7,99,1,1,1,5,1,0,383.442328,0,2,3137.7538793333,0.000969276,6294.56
240,2,5343.121327,0,0,3,1,0,64460,1,1,66,18,42,0,3,0,2,1,0,316.8,5,2,3125.7538793333,0.00102389,1214.4
241,0,8119.829071,0,0,1,1,0,46618,0,1,67,22,77,0,2,1,3,2,0,99.085943,0,0,3153.7538793333,0.00143721,3266.96
242,3,4605.265164,0,0,1,4,0,0,1,0,64,13,64,0,4,0,2,0,1,307.2,0,2,3122.7538793333,6.40E+09,1.16E+03
243,1,6408.785577,0,1,1,1,1,49988,1,1,84,6,37,5,5,1,4,1,3,566.935022,5,0,3133.7538793333,0.0016804,609.013
244,1,2376.533508,0,1,1,4,0,0,1,2,91,2,8,5,1,1,3,0,0,436.8,5,1,3136.7538793333,9.10E+09,4.73E+02
245,1,3211.070017,0,1,0,0,1,16269,1,0,86,6,84,0,1,0,1,2,0,412.8,5,1,3121.7538793333,0.00528613,7327.2
246,0,5094.522262,0,0,0,1,0,72006,1,0,64,4,38,0,3,1,3,3,0,307.2,0,1,3109.7538793333,0.000888815,793.6
247,0,25755.27817,0,1,3,4,0,0,1,1,81,3,60,2,2,1,4,3,2,388.8,0,2,3146.7538793333,8.10E+09,2.36E+03
248,3,8672.229719,0,1,0,4,1,0,1,2,245,34,83,0,1,0,2,0,1,2345.413441,2,1,3153.7538793333,2.45E+10,2.63E+04
249,1,8044.73072,0,0,4,1,1,44320,1,1,67,13,79,0,2,1,4,0,2,321.6,0,1,3142.7538793333,0.00151173,2921.2
250,0,4001.519098,0,2,3,3,0,19782,1,0,108,13,66,0,1,1,5,2,3,773.470977,5,1,3134.7538793333,0.00545951,7758.53
251,2,16706.11699,0,0,0,1,0,63933,1,0,70,35,98,0,2,1,5,0,2,424.883448,5,1,3127.7538793333,0.0010949,4442.56
252,0,8544.411077,0,0,2,1,1,28224,1,2,109,13,13,0,8,1,5,0,2,523.2,3,1,3108.7538793333,0.00386196,288.85
253,4,7805.31287,1,0,1,3,0,21073,1,0,106,25,54,1,3,1,5,0,0,508.8,3,2,3140.7538793333,0.00503013,2621.73
254,3,6112.756868,0,1,0,1,1,63243,2,1,77,21,73,0,3,1,5,3,2,364.240307,0,0,3117.7538793333,0.00121753,2291.25
255,2,4772.943848,1,1,3,3,1,20993,1,0,133,35,90,0,1,1,5,1,0,638.4,3,1,3118.7538793333,0.00633545,15986.6
256,3,10979.09559,0,1,0,1,0,94827,2,1,135,5,64,0,4,1,5,0,0,354.729129,3,1,3122.7538793333,0.00142365,2240.07
257,1,5004.263818,0,0,4,1,0,39161,2,1,63,18,83,1,4,1,5,1,2,283.995953,5,2,3137.7538793333,0.00160874,1519.75
258,4,13223.04379,0,1,0,1,1,37534,1,1,84,2,0,2,2,1,5,2,1,403.2,0,1,3127.7538793333,0.00223797,-117.6
259,3,2623.31543,0,0,0,1,0,80210,0,0,65,30,28,0,1,0,2,0,0,20.543176,0,1,3130.7538793333,0.000810373,3749.46
260,1,17840.19555,0,0,0,4,1,0,1,1,62,32,59,0,2,1,3,0,0,385.115437,0,2,3113.7538793333,6.20E+09,2.63E+03
261,1,5106.111827,0,0,1,1,0,30110,0,1,64,2,4,0,5,1,3,0,3,140.165035,0,1,3114.7538793333,0.00212554,48.767
262,0,17930.60451,0,0,1,2,0,21708,1,0,68,28,77,0,2,1,4,0,3,326.4,0,1,3151.7538793333,0.00313249,3406.8
263,0,5457.342569,0,0,3,1,1,94731,1,1,67,23,65,0,4,1,4,1,0,321.6,0,1,3134.7538793333,0.000707266,1393.6
264,1,6563.644143,0,1,0,1,1,32375,1,1,83,17,83,0,6,1,3,0,0,398.4,0,2,3114.7538793333,0.00256371,1316.93
265,3,4812.525221,0,0,1,2,1,16531,0,1,63,0,40,0,4,0,0,0,3,102.879769,0,1,3164.7538793333,0.00381102,604.28
266,0,29328.04185,0,1,4,1,0,32006,0,2,94,28,7,0,2,0,2,1,2,56.868289,0,1,3109.7538793333,0.00293695,1616.57
267,0,5773.520711,0,0,0,1,0,81676,1,1,72,21,86,0,8,1,4,0,0,463.158502,5,2,3121.7538793333,0.000881532,905.105
268,1,6847.1189,0,1,1,1,1,71038,0,1,86,15,56,0,3,0,0,3,0,205.444066,0,1,3156.7538793333,0.00121062,1966.85
269,0,3595.31286,0,0,3,4,0,0,1,2,103,20,43,0,1,0,2,1,2,741.6,4,1,3146.7538793333,1.03E+10,5.75E+03
270,2,22855.61209,0,0,4,2,0,20832,0,1,65,8,32,0,2,1,5,0,2,56.371967,5,1,3141.7538793333,0.0031202,1271.81
271,4,7859.414569,0,0,3,4,1,0,1,2,113,19,10,0,7,1,3,0,1,813.6,3,1,3166.7538793333,1.13E+10,3.52E+02
272,3,4115.577437,0,2,3,1,1,52405,1,1,103,2,27,0,1,1,5,3,2,494.4,0,1,3113.7538793333,0.00196546,2492.6
273,0,5029.638777,0,1,3,4,0,0,1,1,133,3,89,0,1,1,5,0,0,795.864079,4,2,3132.7538793333,1.33E+10,1.14E+04
274,4,4821.418454,0,1,0,1,0,26583,1,1,128,6,46,4,1,1,4,1,0,614.4,3,1,3130.7538793333,0.00481511,6041.6
275,3,5004.310469,0,0,4,0,1,25486,0,1,65,15,53,0,3,2,8,0,3,72.438681,5,1,3126.7538793333,0.00255042,1449.19
276,0,8630.053943,0,2,1,1,1,24065,1,0,111,30,1,0,5,0,1,0,1,532.8,0,1,3165.7538793333,0.00461251,581.64
277,0,9322.08512,0,2,3,1,0,70435,0,1,116,0,50,0,4,1,5,2,0,67.881546,0,1,3126.7538793333,0.00164691,1433.03
278,1,16727.56063,0,1,1,4,1,0,1,2,76,33,36,2,2,1,5,2,1,402.636829,5,1,3148.7538793333,7.60E+09,2.42E+03
279,3,3652.532435,0,1,3,1,0,39679,1,1,92,2,85,0,1,1,5,1,1,641.388616,5,1,3113.7538793333,0.00231861,7362.61
280,2,6158.601171,0,1,1,4,1,0,2,2,89,13,45,0,5,1,4,0,3,342.481173,0,1,3160.7538793333,8.90E+09,9.64E+02
281,1,4376.083958,0,0,0,4,1,0,1,1,69,21,70,4,3,1,4,3,3,331.2,5,1,3153.7538793333,6.90E+09,1.98E+03
282,2,5569.456156,0,0,3,1,1,53565,1,1,71,27,34,1,6,1,5,0,0,340.8,0,2,3121.7538793333,0.00132549,665.033
283,4,2576.513006,0,0,0,1,1,37574,1,1,66,19,14,1,1,1,3,0,0,412.101933,5,1,3112.7538793333,0.00175653,1765.9
284,4,8346.983233,0,2,0,1,1,48259,0,2,108,14,79,0,3,1,4,0,1,73.700573,5,1,3134.7538793333,0.00223792,3323.43
285,0,6323.923864,0,1,3,1,0,78532,1,1,78,25,87,0,3,1,5,1,2,374.4,0,1,3160.7538793333,0.000993226,2787.2
286,0,5973.14343,0,0,0,1,0,96163,1,1,73,23,90,0,3,0,2,0,2,350.4,0,1,3108.7538793333,0.000759128,2632.87
287,1,4706.676993,0,0,0,4,1,0,1,2,72,0,86,0,7,1,4,0,0,345.6,0,1,3119.7538793333,7.20E+09,8.35E+02
288,1,8093.410258,0,0,3,4,1,0,1,1,114,9,72,1,5,1,3,0,0,722.024742,4,1,3124.7538793333,1.14E+10,1.70E+03
289,4,5035.744643,0,0,1,1,1,72672,2,1,63,7,39,0,5,1,4,1,2,259.361117,0,0,3158.7538793333,0.000866909,527.728
290,3,9027.867218,0,2,0,1,0,99002,1,1,112,33,75,1,8,1,3,2,1,537.6,0,1,3157.7538793333,0.00113129,1444.8
291,1,7288.884849,0,1,3,1,1,79494,2,1,91,19,30,0,3,1,4,3,0,396.295614,0,0,3159.7538793333,0.00114474,1354.23
292,3,18042.47942,0,1,4,1,1,35704,0,1,225,21,35,0,8,1,5,0,1,358.281562,1,1,3142.7538793333,0.00630181,1530.21
293,0,4992.063043,0,0,0,4,0,0,1,2,71,6,5,0,3,0,1,2,3,653.388564,0,2,3140.7538793333,7.10E+09,4.25E+01
294,3,9102.267849,0,2,3,0,0,26049,0,1,118,17,6,0,6,1,4,0,2,121.032372,5,0,3155.7538793333,0.00452992,432.161
295,0,2540.407726,0,0,2,1,1,70125,0,2,64,21,77,0,1,2,7,1,1,92.813396,0,1,3151.7538793333,0.000912656,6179.19
296,1,12941.89193,0,0,1,1,1,52369,1,1,110,34,49,1,2,1,5,0,0,528,3,1,3145.7538793333,0.00210048,4301
297,4,2365.348601,0,0,0,4,0,0,0,1,66,25,51,2,1,2,7,1,1,159.636956,0,1,3154.7538793333,6.60E+09,4.86E+03
298,0,5720.765064,0,0,1,1,1,41770,1,1,72,0,60,0,9,1,3,1,1,476.156957,0,2,3125.7538793333,0.00172373,427.094
299,3,7035.534088,0,2,3,4,1,0,1,0,101,16,88,0,8,0,2,2,3,727.2,0,1,3163.7538793333,1.01E+10,1.22E+03
300,1,2636.97773,0,0,1,1,1,31911,1,1,67,33,27,0,1,1,5,1,0,321.6,0,1,3138.7538793333,0.00209959,3698.4
301,2,5395.831967,0,0,0,1,1,70051,0,1,68,15,69,0,8,0,2,3,3,42.078345,0,1,3108.7538793333,0.000970721,708.74
302,3,8382.630118,1,0,3,3,1,19683,1,1,117,17,41,1,9,1,4,0,3,561.6,4,1,3132.7538793333,0.00594422,691.6
303,4,31161.74523,0,0,1,1,0,30916,0,1,112,7,65,0,2,1,3,0,0,200.11606,3,2,3134.7538793333,0.00362272,3931.94
304,3,2887.742258,0,1,0,4,0,0,1,2,80,24,95,0,1,1,3,0,2,676.944023,0,1,3164.7538793333,8.00E+09,8.84E+03
305,4,8714.922135,1,0,1,4,0,0,1,0,118,14,64,0,4,0,2,0,0,566.4,3,1,3115.7538793333,1.18E+10,2.16E+03
306,1,25585.72783,0,0,0,4,1,0,1,1,116,0,45,0,2,0,0,1,2,830.623064,3,1,3135.7538793333,1.16E+10,2.19E+03
307,3,10272.6082,0,1,1,1,1,60145,2,2,132,8,28,0,3,1,5,2,3,580.473259,3,1,3166.7538793333,0.0021947,1390.51
308,3,4376.363592,1,2,0,1,0,63774,0,0,111,18,63,0,1,1,5,1,0,60.036683,0,1,3108.7538793333,0.00174052,8930.96
309,1,5318.89664,1,0,0,1,0,25134,1,1,67,3,0,0,6,0,1,1,2,321.6,0,2,3155.7538793333,0.00266571,-20.1
310,3,4719.762191,0,0,0,1,1,37057,0,1,61,5,48,1,6,1,4,0,0,47.53101,0,2,3123.7538793333,0.00164611,530.911
311,3,4428.031583,1,0,3,1,0,58577,2,1,110,6,62,0,1,1,5,0,0,303.872752,3,1,3138.7538793333,0.00187787,7176.13
312,1,5879.176092,0,0,3,1,1,85857,0,1,73,3,19,0,6,0,1,3,0,100.620067,0,1,3123.7538793333,0.000850251,250.897
313,3,9416.908485,0,0,2,1,0,70602,2,1,116,8,47,0,3,1,5,2,2,481.339891,3,2,3145.7538793333,0.00164301,1966.22
314,3,8288.155579,0,2,4,1,0,33816,1,0,106,10,97,2,3,0,2,0,1,508.8,0,1,3142.7538793333,0.00313461,3611.07
315,3,32654.8383,0,2,0,4,1,0,1,2,153,7,75,0,2,1,5,2,1,1101.6,3,1,3113.7538793333,1.53E+10,5.72E+03
316,3,4719.450052,0,1,1,1,0,89642,0,1,121,11,20,4,1,0,2,2,2,86.320022,3,1,3118.7538793333,0.00134981,3664.68
317,1,3903.474784,0,1,0,1,0,60068,1,1,98,17,75,0,1,1,5,1,0,470.4,5,2,3164.7538793333,0.00163148,8545.6
318,1,5457.259678,0,1,0,1,0,50044,1,2,139,16,14,0,1,1,4,2,2,667.2,3,1,3158.7538793333,0.00277756,3502.8
319,1,2725.356404,1,0,4,1,0,36650,0,1,69,2,70,1,1,1,5,1,3,56.60333,0,0,3164.7538793333,0.00188267,4911.4
320,0,4433.97368,0,0,1,1,0,50653,0,1,110,29,42,0,1,0,2,3,0,262.865172,3,2,3115.7538793333,0.00217164,7547.13
321,0,5332.462694,1,0,2,1,0,68931,2,1,66,32,30,0,7,1,3,1,1,309.577946,0,1,3114.7538793333,0.000957479,540.346
322,3,2315.094985,0,0,0,4,1,0,1,2,73,14,39,1,1,0,2,0,1,350.4,0,1,3158.7538793333,7.30E+09,3.52E+03
323,1,5411.953687,0,0,1,4,0,0,1,2,73,1,22,0,5,1,4,1,2,365.364581,0,1,3129.7538793333,7.30E+09,2.63E+02
324,1,9587.33234,0,1,0,1,1,39266,1,1,80,33,31,0,2,1,4,3,1,384,0,1,3110.7538793333,0.00203739,2368
325,1,22103.5072,1,0,1,4,1,0,1,1,102,35,48,0,2,1,5,0,1,489.6,3,1,3137.7538793333,1.02E+10,3.99E+03
326,2,9764.945308,0,1,3,4,0,0,1,2,98,24,11,1,2,1,4,1,3,705.6,0,2,3108.7538793333,9.80E+09,1.36E+03
327,2,2567.151468,0,0,0,1,0,40864,0,1,65,2,75,0,1,0,0,1,3,9.51528,0,1,3116.7538793333,0.00159064,4995.48
328,3,2650.622781,0,0,1,1,0,39035,2,0,68,15,65,0,1,1,4,1,0,244.564334,0,1,3147.7538793333,0.00174203,5195.44
329,1,11264.36334,0,1,0,1,1,34923,1,2,98,23,82,0,2,1,3,0,2,639.105556,5,1,3145.7538793333,0.00280617,4825.45
330,1,2168.523464,0,0,3,4,1,0,1,2,63,1,56,0,1,1,5,1,0,453.6,0,1,3161.7538793333,6.30E+09,3.14E+03
331,1,8610.667489,0,0,3,4,0,0,1,1,111,27,36,0,9,0,0,2,3,532.8,3,1,3130.7538793333,1.11E+10,7.18E+02
332,1,2834.646235,0,0,1,1,0,24506,1,0,71,7,47,0,1,1,3,0,0,511.2,5,1,3134.7538793333,0.00289725,3322.8
333,3,8930.139728,0,1,3,4,1,0,1,1,82,25,63,0,2,1,3,3,2,554.522969,0,1,3113.7538793333,8.20E+09,3.33E+03
334,0,5536.386959,0,0,1,1,0,52220,1,1,70,17,42,1,5,1,4,0,2,336,0,2,3160.7538793333,0.00134048,758.8
335,0,2840.85429,0,0,3,4,1,0,1,1,74,17,73,0,1,1,5,0,2,402.449823,5,1,3109.7538793333,7.40E+09,6.26E+03
336,1,8082.880956,0,0,1,1,1,53554,1,1,67,6,5,0,2,1,4,0,0,327.020539,0,0,3146.7538793333,0.00125107,204.99
337,1,5254.734278,0,0,0,1,1,34476,0,1,67,23,49,1,3,0,1,3,2,5.3953,0,1,3132.7538793333,0.00194338,1606.2
338,0,5116.237577,0,0,0,4,0,0,0,1,70,1,11,0,5,1,4,0,3,131.401291,0,1,3159.7538793333,7.00E+09,1.42E+02
339,1,3034.646997,0,1,1,1,1,68205,0,1,76,35,14,0,1,1,3,3,1,99.382943,5,1,3132.7538793333,0.00111429,3624.62
340,1,8024.89992,0,0,3,4,0,0,1,2,119,6,48,1,8,1,3,2,1,856.8,3,1,3152.7538793333,1.19E+10,6.96E+02
341,1,18211.14319,0,2,3,1,1,53690,1,1,154,20,97,0,2,1,5,3,2,739.2,3,2,3129.7538793333,0.00286832,8639.4
342,3,5121.563312,0,0,3,4,1,0,1,2,72,2,22,0,5,1,5,0,1,518.4,0,1,3117.7538793333,7.20E+09,2.42E+02
343,1,2150.178588,0,0,3,4,0,0,1,2,61,28,31,0,1,1,5,1,3,292.8,0,1,3127.7538793333,6.10E+09,3.31E+03
344,1,5595.389905,1,0,3,1,0,74454,1,2,71,25,29,0,3,1,5,1,2,340.8,0,1,3131.7538793333,0.000953609,1164.4
345,2,7562.824036,0,0,0,4,0,0,1,2,73,23,91,0,2,1,3,1,1,350.4,0,0,3152.7538793333,7.30E+09,3.99E+03
346,3,5385.853211,0,0,3,2,1,29664,1,1,71,1,69,0,3,1,3,0,0,340.8,0,1,3130.7538793333,0.00239347,1543.07
347,4,4718.558501,0,0,4,0,1,15680,2,0,64,20,29,0,8,1,5,3,3,260.879903,0,1,3109.7538793333,0.00408163,359.39
348,2,9422.567923,0,1,0,1,0,47272,0,1,79,17,17,3,2,1,5,0,2,64.546877,0,1,3150.7538793333,0.00167118,1310.73
349,3,3605.860265,0,1,1,1,0,21585,1,1,92,35,61,0,1,0,1,3,0,441.6,0,1,3160.7538793333,0.00426222,8390.4
350,1,7762.590564,0,2,1,0,0,23827,0,1,106,18,77,2,3,1,5,0,0,37.910623,0,1,3164.7538793333,0.00444873,3344.03
351,0,23444.90045,0,0,1,1,0,69906,2,1,74,34,32,2,2,0,2,1,1,202.860399,0,1,3141.7538793333,0.00105856,2340.57
352,1,2558.178159,0,0,3,4,0,0,1,2,72,7,77,0,1,0,2,0,2,345.6,0,2,3160.7538793333,7.20E+09,5.70E+03
353,4,5123.170887,0,0,4,1,0,89879,0,1,63,17,20,0,3,1,5,1,3,94.030308,5,1,3153.7538793333,0.000700942,745.657
354,4,2537.744494,0,0,3,4,0,0,1,1,69,9,89,0,1,1,5,3,1,331.2,0,0,3116.7538793333,6.90E+09,6.43E+03
355,1,2969.593296,0,0,3,1,1,46131,1,1,74,27,28,0,1,1,5,1,1,355.2,5,2,3166.7538793333,0.00160413,3714.8
356,3,4363.124641,0,0,4,1,0,54514,2,0,109,5,36,3,1,1,4,1,1,286.234931,3,1,3157.7538793333,0.00199949,4182.77
357,1,5884.308607,0,2,3,4,0,0,1,2,161,29,1,0,1,1,5,0,0,1159.2,3,1,3140.7538793333,1.61E+10,3.67E+03
358,2,5272.191556,0,0,1,1,0,96668,1,2,66,2,95,0,3,1,4,0,0,316.8,0,1,3129.7538793333,0.000682749,2028.4
359,1,5509.895664,0,0,2,1,1,78879,1,1,69,9,67,1,4,1,5,3,2,466.570791,0,2,3142.7538793333,0.000874758,1194.36
360,2,16313.68349,0,0,1,4,1,0,1,2,69,21,86,0,2,1,3,2,2,331.2,0,1,3125.7538793333,6.90E+09,3.53E+03
361,0,5678.050167,1,1,0,4,0,0,1,1,76,8,44,0,3,1,3,1,0,364.8,0,2,3148.7538793333,7.60E+09,1.20E+03
362,1,12101.20884,0,0,0,4,0,0,1,2,112,28,30,0,2,1,4,1,0,1252.406235,4,0,3132.7538793333,1.12E+10,2.62E+03
363,3,2453.570794,1,0,0,2,1,29735,1,2,69,3,92,0,1,1,4,0,0,331.2,0,1,3127.7538793333,0.0023205,6223.8
364,1,5075.66267,0,0,3,2,1,23082,1,1,65,18,90,0,7,2,8,0,1,312,0,0,3116.7538793333,0.00281605,958.286
365,0,3214.979402,0,1,0,1,1,53984,1,0,80,15,62,0,1,0,1,0,2,421.484456,0,2,3132.7538793333,0.00148192,5738.52
366,1,12275.34309,0,2,1,1,0,52135,2,2,156,6,86,0,9,1,5,1,2,430.505942,3,2,3159.7538793333,0.00299223,1546.83
367,1,2722.210707,1,0,1,2,0,17576,1,1,71,29,70,0,1,0,2,1,2,398.502948,0,1,3134.7538793333,0.0040396,6630.5
368,3,2457.440923,0,0,0,1,0,29486,0,1,62,19,73,0,1,1,5,1,3,7.646763,0,1,3129.7538793333,0.00210269,5696.35
369,3,3554.845264,1,1,4,1,0,58557,0,1,88,4,83,0,1,0,1,0,1,55.510526,0,0,3157.7538793333,0.00150281,7600.49
370,1,4929.549699,1,0,0,1,1,25632,1,1,63,27,52,0,7,1,3,1,2,351.270869,5,1,3141.7538793333,0.00245787,660.818
371,1,8036.45034,0,0,3,4,0,0,1,2,112,7,42,0,9,1,3,0,1,806.4,4,1,3135.7538793333,1.12E+10,5.20E+02
372,0,4276.915328,0,0,0,0,1,18768,1,2,68,19,53,3,3,0,2,0,0,647.454583,0,1,3139.7538793333,0.00362319,1416.18
373,1,33473.34946,1,0,0,1,0,33190,1,0,106,18,95,0,2,1,5,0,3,508.8,3,1,3156.7538793333,0.00319373,5734.6
374,3,5960.581363,0,0,4,1,0,47945,0,1,74,32,39,0,3,1,5,1,1,128.43823,5,1,3133.7538793333,0.00154344,1708.52
375,0,44795.46942,0,1,1,1,1,58778,0,1,126,6,62,0,2,2,8,0,0,302.033971,3,2,3132.7538793333,0.00214366,4132.98
376,1,3832.118106,0,0,3,0,0,15192,1,1,100,1,7,0,1,1,4,3,3,480,3,1,3122.7538793333,0.00658241,320
377,1,6837.932624,0,2,0,1,0,51859,1,1,171,0,21,0,1,1,4,3,1,1003.160633,3,1,3143.7538793333,0.0032974,2587.84
